store_name,city,latitude,longitude,target_rating,target_is_successful,competitor_count_500m,nearest_transit_distance_m
2025 Cafe,Burnaby,49.226765,-122.993594,4.5,1,5,38.00867538728596
Simba’s Grill,Burnaby,49.2545127,-123.0231251,4.0,1,4,25.3621457535035
Big Way Hot Pot,Burnaby,49.23150769999999,-123.0094545,3.6,0,14,18.542283816402364
Toyo Sushi,Burnaby,49.2809392,-123.0168779,4.2,1,9,27.96654873520269
The Spud Shack Fry,Burnaby,49.20095020309591,-122.91302027887068,4.0,1,39,14.05075523991516
John 3:16 Malaysian Delights,Burnaby,49.1641317,-123.1362195,4.1,1,0,15.526027624298763
Piva Modern Italian,Burnaby,49.201547,-122.911386,4.0,1,42,45.168665642264926
Bastion Coffee Kitchen,Burnaby,49.25150479712613,-122.96734118404277,4.7,1,0,169.9806031525234
Mumbaiyaa Street Foods,Burnaby,49.28087,-123.012439,4.7,1,10,73.62661658991756
La Querida,Burnaby,49.22946626623539,-123.0052947,4.6,1,22,32.434141407437174
Midam Rice Cake House,Burnaby,49.24411305860233,-122.89468909572412,3.4,0,1,140.32617577617683
Sushi Yoi,Burnaby,49.2678773,-123.0061449,3.3,0,12,203.9513672948788
Thai Chef,Burnaby,49.25411106371749,-122.89388632944176,4.0,1,2,72.34785417387495
The Old Spaghetti Factory,New Westminster,49.201925687134,-122.91260507829,3.5,0,42,28.802673925460553
Queen's Meat & Deli,New Westminster,49.2135565,-122.9106876,5.0,1,0,31.22705598551098
Artusi Restaurant,New Westminster,49.2105935011629,-122.917292262862,3.9,0,33,38.978269103126806
Sixth Street Grill,New Westminster,49.2108238069653,-122.917073781025,3.7,0,33,45.67750953786394
Han Lin Noodle House,New Westminster,49.210381277082135,-122.91715603819992,3.5,0,32,27.097919847174257
El Santo,New Westminster,49.2022405,-122.9093807,3.7,0,40,114.60716691044523
Taqueria Playa Tropical,New Westminster,49.2097840906051,-122.91639733055,3.7,0,32,11.186274526353683
Columbia Street Sandwich,New Westminster,49.2034109,-122.9071758,4.6,1,26,5.19795007741031
Cockney Kings Fish & Chips,New Westminster,49.2008661133601,-122.916763893224,4.0,1,30,81.51006500789518
WhataFood Brazilian Street Food,New Westminster,49.2010175,-122.9131833,4.5,1,39,6.8001744146766505
Longtail Kitchen,New Westminster,49.1997723,-122.9124427,4.0,1,35,114.83345798353098
Jokim Kitchen,New Westminster,49.2123946,-122.92115999999676,4.1,1,36,62.25104422953128
L’Onore Pizza,New Westminster,49.21402,-122.89781,4.6,1,2,134.26409648357887
Ikoi Sushi,New Westminster,49.23018,-122.89239,4.4,1,5,36.33541325644421
Banette,New Westminster,49.212666374930784,-122.9200253,4.5,1,36,69.50353216315067
Yianni's Greek Taverna,New Westminster,49.2124240808659,-122.919168452339,3.7,0,36,54.94632018136112
Sushi Well,New Westminster,49.2126787,-122.9200936,4.0,1,36,64.42799273522236
Banh Mi Bar Restaurant,New Westminster,49.20279527932723,-122.91101334289716,4.7,1,41,158.02475833481688
The Old Bavaria Haus,New Westminster,49.208524,-122.914146,3.2,0,12,28.406884950763263
The Tannenbaum Restaurant,New Westminster,49.201090932901955,-122.9177160369112,4.0,1,28,123.16062884063106
Arvind's Curry & Cocktail,New Westminster,49.2107666,-122.917511,3.1,0,33,62.25551944137194
North Noodle House,New Westminster,49.200992,-122.913094,3.9,0,39,7.728358847031394
Big Star Sandwiches,New Westminster,49.2021828,-122.9094816,3.9,0,40,124.24735072062246
Massawa Restaurant,New Westminster,49.21062,-122.91767,3.9,0,33,65.83858807695167
Tina Vietnamese Cuisine,New Westminster,49.20230997138088,-122.91254500292511,4.5,1,42,64.0833767642317
Re-Up BBQ,New Westminster,49.2000834965815,-122.911374465514,3.8,0,38,115.15869615061519
Angelina's,New Westminster,49.200022,-122.91173,3.9,0,37,103.91123827365422
Sanjo Sushi Asian Cuisine,New Westminster,49.212860664254805,-122.92019516255849,4.4,1,36,51.367230225691905
Amelia Restaurant,New Westminster,49.20876,-122.93227,4.3,1,5,15.096433506934758
Burger Heaven,New Westminster,49.20138,-122.91604,3.6,0,32,105.11786509315246
4 Seasons Chaat House,New Westminster,49.210675,-122.917569,3.8,0,33,61.02765482357659
Shiok,New Westminster,49.208416,-122.931803,4.6,1,5,26.638359207594863
IT Char Burger,New Westminster,49.222413,-122.9122126,4.5,1,2,70.55956556689729
Kioku Kitchen,New Westminster,49.2015316664854,-122.9134644,4.4,1,41,5.037436097379291
Sichuan Yummy Food - Wonton House,New Westminster,49.20607,-122.92832,4.7,1,5,22.169687524815203
Pho Chan,New Westminster,49.2228583293267,-122.914227216925,3.8,0,2,118.54768216059573
Pho Ace,New Westminster,49.2131832,-122.9197982,4.0,1,35,21.218496109838068
Anny's Dairy Bar,New Westminster,49.214855,-122.922433,4.2,1,26,112.96958682518371
6th Ave Bread & Deli,New Westminster,49.2120019089755,-122.922128466349,4.4,1,36,115.2138202952034
Shawarma Corner,New Westminster,49.2029499,-122.9086533,4.5,1,37,22.809003818419907
Stefanos Restaurant,New Westminster,49.2054199,-122.90424,3.0,0,11,97.57695200193737
Balai in the Borough,New Westminster,49.19034444678847,-122.949241,3.8,0,0,235.39808314256288
Sushi Simagoya,New Westminster,49.1849621482515,-122.949424850882,4.6,1,0,71.99292479516438
Victoria Sushi,New Westminster,49.213378,-122.89888,4.0,1,2,74.72363614511663
Thai New West,New Westminster,49.229001,-122.89251,3.8,0,6,155.3501471362809
Dine Kanadiyan,New Westminster,49.21197868804981,-122.9211672344025,3.7,0,36,107.2856563785203
Flavor Balance Espresso Bar,New Westminster,49.21223,-122.9205,4.4,1,36,82.64344125518681
Sora Sushi House,New Westminster,49.20252,-122.91375,4.5,1,42,99.11414369783078
Bubble World,New Westminster,49.2048187,-122.9100876,3.3,0,29,16.291687400495046
Tasty Indian Bistro,New Westminster,49.1547435,-122.8905949,4.3,1,1,104.39282974158655
Kushi Mura Japanese Izakaya,New Westminster,49.2018489,-122.9127047,3.2,0,42,18.699237916749755
Pho Angkor Noodle House,New Westminster,49.2012551,-122.9169549,4.5,1,30,126.45529575491989
Mean Poutine,New Westminster,49.21308,-122.91995,4.3,1,35,35.16011161453043
The Peri Peri Shack,New Westminster,49.20985443619279,-122.91650641534834,4.0,1,32,11.318759702071889
Vadapav Mirchi By Geeta,New Westminster,49.20864846389665,-122.94274322034968,4.5,1,0,236.91462277921508
The Chopped Leaf,New Westminster,49.2122867,-122.9190461,3.5,0,36,37.316308304702524
Royal Tandoori Indian Restaurant,New Westminster,49.20512,-122.90983,3.7,0,27,28.689246605581232
Woomi Sushi,New Westminster,49.2225852,-122.914627,4.3,1,2,78.20115604453432
Sushi Heaven,New Westminster,49.2306827,-122.8929216,3.8,0,5,31.69647263728694
Jim's Cafe,New Westminster,49.2120564,-122.9192509,3.9,0,36,36.64650885894658
Big Way Hot Pot,New Westminster,49.20104990676527,-122.91260437496535,4.7,1,42,26.18922360811675
Coasters Coffee,New Westminster,49.20435909515937,-122.9090041723834,4.3,1,29,11.686404107103089
Rong Rong Tea House,New Westminster,49.2025566,-122.913414,3.7,0,42,90.83940349365751
Donair Star,New Westminster,49.2083493,-122.93167515413184,4.0,1,5,19.906989264829072
Kojima Sushi,New Westminster,49.2106056213379,-122.917495727539,2.8,0,33,53.27672035922984
Chan's Garden,New Westminster,49.2298584,-122.8930588,3.7,0,5,72.89361572416944
Sushi Yen,New Westminster,49.2038975160565,-122.908591367304,3.8,0,34,48.84170443196737
Pizzeria Ludica,New Westminster,49.2040696455815,-122.909304314068,3.5,0,34,31.194875463249645
The Flapper Lounge,New Westminster,49.2025634283609,-122.91249129921196,4.7,1,42,91.4038162357954
Chaiiwala,New Westminster,49.21238,-122.920151,4.2,1,36,81.36437259206687
Papa Johns Pizza,New Westminster,49.21329659729184,-122.91968736842948,3.1,0,35,10.318821069898597
Mediterranean Donair House,New Westminster,49.215202,-122.9225917,3.8,0,25,79.57488481270633
New Lakeview Seafood & Wunton,New Westminster,49.2204185639885,-122.930049553083,3.3,0,5,57.443555838094554
The Hide Out Cafe,New Westminster,49.2029257,-122.9108691,4.2,1,41,175.91424216647627
Peranakan Kitchen,New Westminster,49.206320079356665,-122.92838104069232,5.0,1,5,44.70233300488236
Ho Fung,New Westminster,49.215071,-122.9227783,3.5,0,25,78.26936135731981
Sushi Farm,New Westminster,49.2118195905541,-122.924703396857,4.1,1,27,42.79129440125547
Epic Grill Silogs + Sans Rival,New Westminster,49.190376,-122.9364904,4.1,1,0,46.668524743397455
Pamola Bakery and Deli,New Westminster,49.2000426090809,-122.911609739566,3.7,0,38,107.12041655875615
Desi Turka Indian Cuisine,New Westminster,49.220269,-122.929508,3.9,0,5,15.050497167850285
Pizza Pizzeria,New Westminster,49.2308488,-122.9058827,4.2,1,0,336.0451375952691
Hi Dozo Sushi,New Westminster,49.212302836833665,-122.9218728,3.1,0,36,99.30543488465428
Itilia Kitchen & Bar,New Westminster,49.20002557750679,-122.9117314,3.5,0,37,103.52274704288507
My Greek Taverna,New Westminster,49.23707629280225,-122.86929574290268,4.0,1,1,100.12327045098344
Khob Khun Thai Cuisine,New Westminster,49.249218,-122.858859,4.3,1,0,56.59976549217127
Dehls Gourmet,New Westminster,49.1997935,-122.9132011,4.7,1,34,104.08290044583268
The Boathouse Restaurant,New Westminster,49.1995806,-122.9128469,2.4,0,34,136.44360072589507
Saigon Ivy,New Westminster,49.21207002304541,-122.91928025557236,3.4,0,36,38.98241114547762
Steve’s Poké Bar,New Westminster,49.22412,-122.89235,3.8,0,2,85.19699089296948
Togo Sushi,New Westminster,49.2010569283793,-122.913864420441,3.5,0,37,34.62180415173417
Sushi Hinode,New Westminster,49.202381,-122.912609,4.7,1,42,69.39952904568574
Moodswing Coffee And Bar,New Westminster,49.2022517,-122.9085935,4.0,1,37,87.93006819751204
Oh! Zzhu Sam,New Westminster,49.2219905,-122.9446256,4.2,1,9,7.611291369632408
Gong cha,New Westminster,49.2005508,-122.9151912,4.5,1,32,30.536532138061634
Firehouse Subs,New Westminster,49.21389852679686,-122.9215576,5.0,1,32,66.69135805809678
Waves Coffee House,New Westminster,49.2131508,-122.9200801,3.4,0,35,33.53205201323637
Serious Coffee,New Westminster,49.20049907250124,-122.91531119692569,4.2,1,32,40.54628528930448
Greens & Beans Deli,New Westminster,49.2229306,-122.8931559,4.3,1,2,59.44178253651432
Browns Socialhouse Brewery District,New Westminster,49.2250086337406,-122.892624952746,3.4,0,4,41.31312578008376
Plato Filipino,New Westminster,49.2005652,-122.9151592,3.0,0,32,27.86629754098026
Pizza Pizza,New Westminster,49.21267,-122.9187,3.3,0,36,73.25998776163786
Ramengers Feat. Smoking pig,New Westminster,49.2386215122336,-122.86375656724,3.9,0,1,57.764745340875265
Royal Crown Pizza,New Westminster,49.2084010373217,-122.920245955181,3.9,0,26,31.534652477111667
The Notorious Grey Fox,New Westminster,49.2181945291168,-122.89461974054576,3.5,0,1,130.48659943177617
gastronomia Italia,New Westminster,49.20325393435578,-122.90812679573745,4.4,1,35,30.42443743905889
White Spot  - New Westminster,New Westminster,49.21307852784236,-122.92103836949718,2.9,0,35,19.80772260393258
The Taco Factory,New Westminster,49.22904,-122.89241,3.4,0,6,158.65864555678365
Galbi Korean BBQ,New Westminster,49.20165048669456,-122.91409,5.0,1,40,48.75984846328446
Dutch Anchor Restaurant,New Westminster,49.19446139999999,-122.9279768,3.3,0,0,54.159124524398
Henry's Kitchen Pasta & Grill,New Westminster,49.27694,-122.85777,4.7,1,0,108.18582094739347
Caffe Mira,New Westminster,49.21425325526439,-122.89784533568698,4.1,1,3,135.55582207972594
Gino's Restaurant,New Westminster,49.2296123,-122.8930169,3.5,0,5,97.67947652637595
Afghan Kitchen South Surrey,Surrey,49.0445839,-122.7766512,4.6,1,5,134.0138772465535
Vault Restaurant,Surrey,49.10711,-122.73478,3.9,0,7,71.0733066058437
Afghan Chopan Restaurant,Surrey,49.147471095003574,-122.86530131592922,3.9,0,7,204.21741784114118
Ambar Surrey  Restaurant & Dhaba,Surrey,49.1282148,-122.8451664,4.5,1,0,131.23706822831696
Old Surrey Restaurant,Surrey,49.13376877137055,-122.84896724397012,4.3,1,9,141.12580261115647
The Carvery Sandwich Shop,Surrey,49.04649,-122.79411,4.5,1,2,101.61014910922611
Chuihong,Surrey,49.19184,-122.78787,4.2,1,0,93.27859509324622
Yory Korean Cuisine,Surrey,49.1569241,-122.7809906,4.4,1,4,147.52529351705658
Maruhachi Ra-men,Surrey,49.167891,-122.800795,4.7,1,1,54.72041953461875
New York New York,Surrey,49.118524,-122.801402,3.8,0,0,18.678664410674273
Captain's Oven Pizza,Surrey,49.17799334576209,-122.84283366137696,4.7,1,1,120.08595337478339
Tap Restaurant,Surrey,49.06362140752368,-122.7971484,4.2,1,0,291.13119041580427
Yugafu Japanese Bistro,Surrey,49.12598822369157,-122.70117985561906,5.0,1,2,78.72544595970862
Sabai Thai Restaurant,Surrey,49.1909867,-122.8065349,4.0,1,1,3.4867025411144517
Naka Bistro Lao & Thai Cuisine,Surrey,49.10744188764369,-122.66607764287042,4.6,1,1,53.8790496599254
Ato Sushi Bar Kitchen,Surrey,49.1029789,-122.8008651,4.6,1,6,71.71158433800372
Taste of Himalayas,Surrey,49.13204,-122.83918,4.4,1,4,49.73973994454252
Chili House Restaurant,Surrey,49.1144981,-122.6806335,4.3,1,4,35.0233404613781
Ruby Siam Thai Kitchen,Surrey,49.1064009,-122.7352826,4.3,1,7,123.16091645412273
Katsu San,Surrey,49.19849367001739,-122.77940131605068,4.8,1,0,43.81579337944529
Cactus Club Cafe,Surrey,49.0604907475,-122.804682831,4.0,1,3,210.86696801344638
Texx Big Burger,Surrey,49.189932,-122.841323,4.1,1,3,172.4801404852652
Browns Socialhouse Panorama,Surrey,49.10397,-122.798523,3.3,0,6,103.93007896071293
Dragon Village Restaurant,Surrey,49.10558,-122.73478,4.3,1,7,119.36714970590977
Palmyra Mediterranean Grill,Surrey,49.1860231,-122.800806,4.1,1,8,46.074694358319405
Chopsticks On Pho,Surrey,49.1044634,-122.7986729,3.8,0,5,88.47096150956462
My Greek Taverna,Surrey,49.12013,-122.89007,3.9,0,1,39.744955079139395
Umami Sushi,Surrey,49.1191614520774,-122.73165560105,3.9,0,0,40.17398064414783
Ken's Cafe,Surrey,49.105785,-122.735295,4.7,1,7,137.4041777320446
Seoul Grill House,Surrey,49.18662844935571,-122.80218576441264,3.4,0,7,113.001469366801
Main Choice Chinese Restaurant,Surrey,49.1338858,-122.8518572,3.8,0,4,23.407284644178567
Hiroshi Ramen,Surrey,49.11508,-122.68186,4.5,1,4,79.11736920366988
Uli's Restaurant,Surrey,49.0214853492612,-122.806032776245,4.1,1,0,111.43148410840277
Ruex Cafe & Bar,Surrey,49.1808237,-122.8448423,4.1,1,1,43.83693548297802
Rosie's Country Cafe,Surrey,49.056674380316,-122.80853109372926,3.9,0,1,168.94118787972917
Bandra Cafe,Surrey,49.13632358752905,-122.8899743625656,4.4,1,4,52.47413385449293
Green Lettuce Indian Style Chinese Restaurant,Surrey,49.1179419178998,-122.890040874481,3.6,0,1,55.73721687016903
Prabu Sweets,Surrey,49.13036,-122.86825,3.9,0,1,82.19838773560855
Golden Samosa Bakery,Surrey,49.15395,-122.86205,4.2,1,1,391.83799735887754
Pho Tau Bay,Surrey,49.19805,-122.81226,4.2,1,3,104.14714146091552
Showshaa - The Modern Taproom,Surrey,49.05722,-122.80085,4.1,1,4,63.79396846418886
Liberty Kitchen,Surrey,49.0452889438938,-122.778361737728,3.9,0,5,18.54921797210629
Dragon Wok,Surrey,49.134925,-122.843366,5.0,1,12,162.97903306685276
Diamond Buffet,Surrey,49.11172,-122.72963,2.4,0,0,103.74498413232479
An Indian Affair,Surrey,49.1156853530903,-122.679180051868,4.3,1,4,158.55996295049735
The Greek Corner,Surrey,49.1343307,-122.8452682,3.6,0,11,10.920962155200266
Utopia Noodles,Surrey,49.158580176583506,-122.7811632,4.8,1,4,47.94675262583633
Fast Fired,Surrey,49.14821,-122.889696,4.0,1,1,89.62898586968079
Clove,Surrey,49.1189018,-122.8257539,4.1,1,1,143.5104976945095
Sapporo Kitchen,Surrey,49.03159912001535,-122.80144046744888,3.9,0,3,35.85461605959343
Ay Chihuahua,Surrey,49.0332999,-122.80094,4.1,1,4,8.203063549272558
Archie's BBQ,Surrey,49.18755,-122.79773,4.1,1,8,226.78352811879503
Chacha's Tandoor & Grill,Surrey,49.14829,-122.86628,4.5,1,7,117.15899240839416
The Waffle Co.,Surrey,49.135660700709366,-122.84347474404068,4.4,1,11,204.08803306477958
The Wooden Spoon,Surrey,49.0294179487087,-122.801852221983,4.3,1,3,85.23034681668656
The Jin sushi,Surrey,49.1364,-122.84264,4.6,1,8,233.8552146093891
Lahori Sweets & Restaurant,Surrey,49.1484413,-122.8649063,4.0,1,7,213.79057899616294
Shawarma Palace,Surrey,49.134277,-122.844497,4.0,1,11,67.33731751980183
The Back Room,Surrey,49.042265589442,-122.77957271282486,4.4,1,3,177.66844347248093
Golden Samosa Bakery,Surrey,49.162635078126854,-122.88879025997797,4.1,1,2,97.47328690089535
Steve's Poké Bar,Surrey,49.18376,-122.80127,4.5,1,6,25.68900302697269
One More Thai,Surrey,49.1333200177501,-122.88981649088,3.6,0,3,61.26937746195896
Malaysian Hut,Surrey,49.1989290068985,-122.814328819513,4.0,1,3,91.11520133606183
Pho Hillton Restaurant,Surrey,49.1253645,-122.7059121,4.0,1,2,12.238261822145162
Grandt Kitchen,Surrey,49.189707024899,-122.846393287182,3.9,0,5,84.68094748486277
Browns Socialhouse Semiahmoo,Surrey,49.03143295501853,-122.80147612331338,3.1,0,3,51.3340101921496
Thai By Thai,Surrey,49.1698001,-122.8900551,4.1,1,0,25.189241732287858
Haven Kitchen + Bar,Surrey,49.11838,-122.67837,4.2,1,4,91.81376983031599
Salsa & Guacamole,Surrey,49.133821637841805,-122.84886589325409,3.8,0,9,134.49373516350562
Dawood's Pizza,Surrey,49.11893,-122.8171,5.0,1,0,16.706836608687443
Dragon Wok,Surrey,49.150437,-122.865346,4.0,1,8,195.02470417922822
GNJ Vegetarian Bistro,Surrey,49.1363708,-122.8922328,4.4,1,4,142.9411268165994
U R Restaurant,Surrey,49.1994551,-122.8137501,4.4,1,3,85.94935627285066
The Samosa House,Surrey,49.162746,-122.866827,4.4,1,0,53.67536229357059
Jerusalem Grill & Shawarma,Surrey,49.15907004962188,-122.78113721962818,3.5,0,4,75.60247970005709
Skye Avenue Kitchen & Lounge,Surrey,49.1876994453086,-122.84848282640564,4.1,1,3,127.92063079851187
Sal y Limon,Surrey,49.0469347453396,-122.77867790858,3.8,0,4,104.33948874815447
Zapoteca,Surrey,49.0177,-122.79314,4.2,1,0,81.19301742163925
Kin Thai Kitchen & Bar,Surrey,49.0466759494366,-122.77521704598,3.5,0,4,121.1263774755503
Tommies Jerk,Surrey,49.10037,-122.72386,4.7,1,0,279.9415799645721
The Cabin Restaurant,Surrey,49.0528603,-122.8809814,3.4,0,0,50.173119053371906
Kids Play Cafe & Cafe Artistico,Surrey,49.111984,-122.810317,3.8,0,0,107.53435498083635
Spice of Nepal,Surrey,49.13339,-122.84879,4.2,1,9,130.84560722283436
Miltomates Taqueria,Surrey,49.17736,-122.69072,4.6,1,0,112.9262842104211
YL's Curry Bowl,Surrey,49.18444,-122.79879,4.0,1,7,142.9571716193311
Sushi California - Surrey,Surrey,49.1893963,-122.7993351,4.0,1,6,112.07740224101984
Tokyo Mithaiwala,Surrey,49.147777821579545,-122.8639529,4.4,1,6,295.5413918351682
OZen Japanese Restaurant,Surrey,49.18581633703874,-122.79991012209054,4.8,1,8,84.47772146923462
Panorama Indian Lounge,Surrey,49.10478,-122.80338,4.9,1,6,191.69891200480723
Dragon's Chop Suey House,Surrey,49.15719,-122.77781,3.5,0,5,55.13337813458365
Crispy Falafel,Surrey,49.04591481291062,-122.79334246655924,3.8,0,2,81.82157169607915
Dublin Crossing Irish Pub,Surrey,49.12426199999999,-122.702092,3.4,0,2,52.32226981996882
Ladybird's Trattoria,Surrey,49.0525910210857,-122.69256623466444,4.9,1,0,70.79958938306733
Hawthorne Beer Market & Bistro,Surrey,49.10484,-122.7352,3.4,0,7,202.00725421095336
Non Stop,Surrey,49.10497133807061,-122.80499545767236,4.6,1,5,303.3185807388427
Bon Ga Korean Restaurant,Surrey,49.1906849563647,-122.8413259238,3.5,0,3,89.64822111591069
Bacayon's Chibugan,Surrey,49.19166,-122.83465,4.5,1,1,10.909414665060796
Pho Tau Bay,Surrey,49.135731,-122.844616,3.5,0,11,146.30756159550725
Tap & Barrel,Surrey,49.05963809908623,-122.8018875,3.4,0,3,169.8301635767134
Kai Japanese Restaurant,Surrey,49.155174243061545,-122.66664268415136,4.4,1,0,121.61831387444528
ChongQing Restaurant,Surrey,49.15272034339086,-122.88974194707586,3.1,0,1,37.11506452338074
Ek Chai Kahani,Surrey,49.11885835789898,-122.8240515212801,5.0,1,1,42.04859716889362
Katana,Surrey,49.1171545941153,-122.669773906498,3.4,0,0,107.02663410262281
A&W,Surrey,49.1343815,-122.88677929,4.6,1,3,198.7370781646578
Lazeez Pizza & Kabob House,Surrey,49.1664375,-122.8011312,4.8,1,1,80.28421030422626
Curry and Kabab,Surrey,49.139158,-122.88943,4.8,1,2,116.22143752890493
Tasty Donair,Surrey,49.133938,-122.842573,4.3,1,11,59.6569772786451
Mek's Delight,Surrey,49.1912982626951,-122.808646894991,3.9,0,1,17.19629891125081
Barcelos Flame Grilled Chicken,Surrey,49.14042,-122.84594,4.4,1,1,38.95887902735732
Planet India,Surrey,49.13379,-122.83907,3.8,0,8,16.67935440668351
Navraj Sweets & Restaurant,Surrey,49.1501801430419,-122.866437749758,4.4,1,7,129.69955355588093
Mama Moon Korean Food,Surrey,49.15687338090442,-122.7817113748807,5.0,1,4,160.86493310018056
Kiki's Restaurant,Surrey,49.03728,-122.80147,3.8,0,1,59.00322663261534
Coast & Country Diner,Surrey,49.103936,-122.734543,3.7,0,7,252.82390168319446
Nagoya Sushi,Surrey,49.16978,-122.81251,4.0,1,0,24.087389463215423
Banana Leaf,Surrey,49.0597947797082,-122.8040599822998,4.1,1,4,245.7972864702748
Hanaya Japanese Restaurant,Surrey,49.05326,-122.80091,4.0,1,1,14.07304772550091
Hansel Deli,Surrey,49.10792,-122.73477,4.4,1,7,28.590393011138215
Shannon Donair,Surrey,49.1060982,-122.7353592,4.1,1,7,130.81335770163506
Ustaad G76 Indian Cuisine Newton,Surrey,49.14112,-122.86246,4.4,1,0,24.10955647728107
Pho' 99,Surrey,49.1155649751686,-122.681137890763,3.5,0,4,110.66702437420264
Cabizerra Bistro,Surrey,49.1987463,-122.8134292,4.8,1,3,26.01090412680602
WayBack Brew,Surrey,49.1025466,-122.8049717,4.7,1,4,296.17530760962507
Pho Sunrise,Surrey,49.0467546085111,-122.798343610731,3.9,0,2,118.66240493096434
Pho Newton,Surrey,49.1392040260342,-122.843214712932,3.6,0,5,159.0498812630946
Chefs Kebab,Surrey,49.1551446,-122.7729754,4.2,1,1,76.54040551747883
Viet Houng Asian Flavor Deli,Surrey,49.1887226115802,-122.860729718055,4.6,1,0,328.11145142971276
Trees Cheesecake and Organic Coffee,Surrey,49.189991644148385,-122.850168,4.1,1,3,67.8166146978616
Nordel Sushi,Surrey,49.1609149,-122.8885017,3.3,0,2,128.00459680704714
Mayuri South Indian Cuisine,Surrey,49.1484299,-122.87146,3.7,0,6,260.7677605162
Akane Japanese Restaurant,Surrey,49.163424,-122.658979412033,4.0,1,0,51.667049218404166
Guildford Station Pub,Surrey,49.18759,-122.79506,3.5,0,5,376.88140267747207
Curry Lounge,Surrey,49.0453451,-122.7783363,3.8,0,5,12.064365393516113
Cactus Club Cafe,Surrey,49.14695039868115,-122.89109409939302,3.9,0,1,99.93442186801776
Nando's Peri-Peri,Surrey,49.18567392600471,-122.80140250244676,3.9,0,7,26.647138617000213
La Meza Grill,Surrey,49.1635677875991,-122.891585540198,3.4,0,2,160.49864645901226
Aka Sushi,Surrey,49.11859,-122.71199,4.0,1,0,10.291682459033197
Satya Asha,Surrey,49.13371,-122.86738,4.4,1,1,56.06434701420066
Neptune Palace Seafood Restaurant,Surrey,49.18693877584426,-122.8461404527314,3.1,0,4,157.73040035714334
Emilio Finatti Pizzeria - Langley,Surrey,49.1073311,-122.6649517,4.4,1,1,10.64562658306066
Isshin Sushi,Surrey,49.10468,-122.79806,3.8,0,4,137.8857152193985
Avishan Authentic Middle East Grill,Surrey,49.1036095,-122.6555813,4.5,1,0,94.79130626067386
Barcelos Flame Grilled Chicken,Surrey,49.1643965580191,-122.876819808461,4.0,1,0,135.40579608033966
Dhaliwal's Lounge,Surrey,49.146859,-122.86557,4.5,1,7,202.14605724535022
